date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,yr_built,zipcode,year,house_age,city,typical_levy_rate,area_crime,school_rate,unemployment_rate,travel_time_to_work,median_household_income,total_population,median_age
2014-08-26,425000.0,2,1.0,1430,13300,1.5,0,3,6,1921,98033,2014,102,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-08-26,595000.0,3,2.0,1530,6773,1.0,0,4,8,1984,98033,2014,39,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-08-26,575000.0,3,2.5,1750,4797,2.0,0,4,7,1991,98033,2014,32,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-08-27,370000.0,3,1.75,1150,6600,1.5,0,4,6,1970,98033,2014,53,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-08-28,514000.0,3,2.0,1770,7200,1.0,0,4,7,1967,98033,2014,56,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-08-29,907000.0,3,1.75,2170,12220,1.0,0,5,8,1965,98033,2014,58,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-02,1875000.0,4,5.0,5810,7440,2.0,0,3,10,2004,98033,2014,19,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-03,2350000.0,4,2.25,4370,22863,2.5,3,4,10,1907,98033,2014,116,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-03,589000.0,3,2.5,2940,4799,1.0,0,3,9,1996,98033,2014,27,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-04,528000.0,5,1.75,2140,8580,1.0,0,3,7,1962,98033,2014,61,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-05,565000.0,3,2.25,1700,8800,1.0,0,5,7,1969,98033,2014,54,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-09,420000.0,3,1.75,1140,8558,1.0,0,4,7,1982,98033,2014,41,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-09,718000.0,3,2.5,2070,7200,2.0,0,3,8,2001,98033,2014,22,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-10,900000.0,3,2.75,2980,12600,1.5,0,3,8,1941,98033,2014,82,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-10,585000.0,4,2.0,2400,12753,1.0,0,4,7,1962,98033,2014,61,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-11,949000.0,4,1.75,2490,7834,1.0,3,4,8,1958,98033,2014,65,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-11,860000.0,4,3.5,3380,8098,1.0,1,5,9,1952,98033,2014,71,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-15,400000.0,3,1.0,1060,12690,1.0,0,3,7,1969,98033,2014,54,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-16,675000.0,4,2.75,2240,8937,1.0,0,4,8,1976,98033,2014,47,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-16,450000.0,3,1.75,1850,8667,1.0,0,4,7,1982,98033,2014,41,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-17,561500.0,4,2.25,2310,9800,1.0,0,3,8,1968,98033,2014,55,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-17,706000.0,4,2.5,2740,7571,2.0,0,3,9,2009,98033,2014,14,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-19,490000.0,4,2.25,2090,10869,2.0,0,3,8,1970,98033,2014,53,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-22,365000.0,3,1.0,950,8450,1.0,0,3,7,1962,98033,2014,61,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-22,597157.0,7,4.0,2690,10880,1.0,0,4,8,1960,98033,2014,63,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-23,2574000.0,4,3.75,4475,20424,2.0,4,3,12,1999,98033,2014,24,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-23,678000.0,3,2.75,2770,10000,1.0,1,5,8,1962,98033,2014,61,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-24,465000.0,4,2.25,2100,7350,2.0,0,3,8,1979,98033,2014,44,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-25,399000.0,3,1.0,860,9403,1.0,0,4,6,1942,98033,2014,81,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-25,649800.0,4,2.5,2280,9827,2.0,0,3,8,1995,98033,2014,28,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-26,710000.0,4,2.0,1740,9000,1.0,0,5,8,1958,98033,2014,65,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-29,1031000.0,3,2.5,4110,35741,2.0,0,3,7,1976,98033,2014,47,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-29,650000.0,4,2.5,2500,6005,2.0,0,3,9,2001,98033,2014,22,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-29,698000.0,6,2.5,2680,11250,1.0,0,5,7,1967,98033,2014,56,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-09-30,295000.0,3,1.5,1220,3286,2.0,0,3,7,1982,98033,2014,41,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-01,772500.0,4,2.5,3230,4290,2.0,0,3,9,2004,98033,2014,19,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-01,569000.0,3,2.5,2150,8060,2.0,0,3,8,1995,98033,2014,28,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-01,1485000.0,4,3.25,3730,7200,2.0,0,3,10,2006,98033,2014,17,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-02,495000.0,2,1.0,1670,14695,1.5,0,5,7,1930,98033,2014,93,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-02,456000.0,4,1.5,2220,12385,1.0,0,3,8,1978,98033,2014,45,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-02,525000.0,4,2.75,2530,11549,1.0,0,3,7,1942,98033,2014,81,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-03,750000.0,4,2.5,2850,12429,2.0,0,3,9,2008,98033,2014,15,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-05,464625.0,4,2.75,2040,8996,1.0,0,4,8,1974,98033,2014,49,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-07,488250.0,4,2.0,1830,9610,1.0,0,3,7,1963,98033,2014,60,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-07,500000.0,3,1.5,960,4600,1.0,0,3,6,1944,98033,2014,79,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-09,575000.0,3,1.75,1720,5956,2.0,0,3,8,1981,98033,2014,42,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-13,1210000.0,4,3.25,3330,9000,2.0,0,3,9,2004,98033,2014,19,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-13,390000.0,4,1.5,1940,12100,1.0,0,3,7,1962,98033,2014,61,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-14,403000.0,3,1.75,1270,10790,1.0,0,3,7,1956,98033,2014,67,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-14,610000.0,4,2.5,2300,10843,2.0,0,5,8,1955,98033,2014,68,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-14,360000.0,3,1.0,1160,10988,1.0,0,3,7,1965,98033,2014,58,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-15,1660000.0,4,3.25,4240,11189,2.0,2,3,10,2006,98033,2014,17,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-15,1197350.0,4,2.5,2770,7800,2.0,0,3,10,1999,98033,2014,24,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-16,749000.0,4,2.0,2040,11850,1.0,2,3,7,1959,98033,2014,64,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-17,423500.0,3,2.0,2000,10490,1.0,0,3,8,1978,98033,2014,45,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-17,390000.0,3,1.0,1040,8075,1.0,0,4,7,1961,98033,2014,62,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-20,5110800.0,5,5.25,8010,45517,2.0,4,3,12,1999,98033,2014,24,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-20,562000.0,4,2.25,2170,7007,1.0,0,3,8,1974,98033,2014,49,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-21,825000.0,5,3.0,3070,8474,2.0,0,3,9,2011,98033,2014,12,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-22,525000.0,3,1.75,1710,7350,1.0,0,3,8,1981,98033,2014,42,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-22,1060000.0,4,3.5,3850,8100,2.0,1,3,11,1995,98033,2014,28,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-22,1400000.0,5,4.25,4230,6907,2.0,0,3,10,2008,98033,2014,15,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-23,744000.0,3,2.5,2020,7512,2.0,0,4,8,1981,98033,2014,42,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-23,664000.0,4,2.5,1870,16200,1.0,0,5,8,1974,98033,2014,49,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-24,1375000.0,4,3.5,3500,9523,2.0,0,3,10,1996,98033,2014,27,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-24,405000.0,3,2.5,1430,10200,1.0,0,3,7,1960,98033,2014,63,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-24,360000.0,2,1.0,840,7414,1.0,0,4,6,1928,98033,2014,95,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-27,460000.0,3,1.75,1660,9900,2.0,0,3,8,1978,98033,2014,45,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-27,620000.0,4,2.5,1900,9775,1.0,0,5,7,1967,98033,2014,56,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-28,1090000.0,4,2.5,2780,6837,2.0,0,3,9,2004,98033,2014,19,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-29,595000.0,2,1.75,1280,8500,1.0,0,3,7,1953,98033,2014,70,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-30,675000.0,3,1.75,1240,13869,1.0,0,4,7,1957,98033,2014,66,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-31,470000.0,3,1.75,1310,8600,1.0,0,4,7,1987,98033,2014,36,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-10-31,1348000.0,5,3.25,3540,5971,1.0,2,3,10,2005,98033,2014,18,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-03,750500.0,4,2.5,2860,9159,1.0,0,4,8,1989,98033,2014,34,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-03,825000.0,3,2.25,2520,7975,2.0,0,4,9,1990,98033,2014,33,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-06,465000.0,3,2.0,1430,14250,1.0,0,3,7,1953,98033,2014,70,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-06,1275000.0,4,3.5,3530,8126,2.0,0,3,10,2007,98033,2014,16,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-06,1430800.0,4,2.5,2910,7364,2.0,0,3,10,2003,98033,2014,20,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-07,1242000.0,4,3.5,4700,10183,1.0,2,3,11,2002,98033,2014,21,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-10,510000.0,5,1.5,1550,9750,1.0,0,4,7,1966,98033,2014,57,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-10,468000.0,2,1.75,1250,7029,1.0,0,4,7,1986,98033,2014,37,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-10,1149000.0,4,3.75,3180,9889,2.0,0,3,9,2012,98033,2014,11,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-10,145000.0,2,1.0,800,8125,1.0,0,3,6,1964,98033,2014,59,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-11,555565.0,3,2.0,1670,11337,1.0,1,4,7,1959,98033,2014,64,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-14,490000.0,3,1.0,1260,9638,2.0,0,4,7,1920,98033,2014,103,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-14,551000.0,3,2.5,2010,17362,2.0,0,3,8,1994,98033,2014,29,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-17,880000.0,4,2.75,2560,7961,1.0,2,4,8,1975,98033,2014,48,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-17,627000.0,3,2.0,2310,10525,2.0,0,5,7,1965,98033,2014,58,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-17,860000.0,3,1.75,2180,14135,1.0,2,5,8,1947,98033,2014,76,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-19,611900.0,1,2.25,1220,2100,2.0,2,4,8,1946,98033,2014,77,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-20,490000.0,3,1.75,1560,9247,1.0,0,3,7,1989,98033,2014,34,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-20,2385000.0,4,4.0,6330,13296,2.0,2,3,13,2000,98033,2014,23,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-21,1815000.0,4,4.5,4510,12873,2.0,2,3,12,1998,98033,2014,25,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-21,845800.0,4,3.5,3020,12750,2.0,0,3,10,1990,98033,2014,33,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-21,1095000.0,5,3.0,4090,12850,1.0,2,4,10,1986,98033,2014,37,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-24,720000.0,3,2.5,3170,7187,2.0,0,3,9,2005,98033,2014,18,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-25,437500.0,3,1.0,1630,16393,1.0,0,3,7,1969,98033,2014,54,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-11-25,757000.0,3,2.75,2610,11290,1.0,0,3,7,1985,98033,2014,38,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-01,420000.0,3,1.0,1240,7300,1.0,0,3,7,1968,98033,2014,55,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-01,405000.0,2,1.5,1370,4102,2.0,0,4,7,1987,98033,2014,36,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-01,575000.0,4,2.75,1610,11201,1.0,0,5,7,1982,98033,2014,41,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-02,625000.0,3,2.5,1860,10027,2.0,0,3,8,1993,98033,2014,30,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-02,475000.0,3,2.5,1460,4961,1.0,0,4,8,1988,98033,2014,35,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-03,835000.0,3,1.75,1490,3840,2.0,0,3,8,1984,98033,2014,39,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-03,827500.0,3,2.5,1810,7200,1.0,0,5,7,1960,98033,2014,63,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-03,990000.0,4,2.5,2780,10480,1.0,3,3,7,1967,98033,2014,56,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-03,1135000.0,5,3.75,4700,11237,2.0,0,3,10,2006,98033,2014,17,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-03,435000.0,4,2.25,1990,8548,2.0,0,3,8,1973,98033,2014,50,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-04,429000.0,4,1.75,2160,7700,2.0,0,2,8,1977,98033,2014,46,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-04,660000.0,2,1.0,960,6263,1.0,1,4,6,1942,98033,2014,81,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-08,1010000.0,5,3.25,3510,10930,2.0,0,3,9,2013,98033,2014,10,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-09,490000.0,4,1.75,1870,9500,1.0,0,4,7,1962,98033,2014,61,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-09,1600000.0,4,3.5,4060,9486,2.0,0,3,10,2005,98033,2014,18,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-11,305000.0,3,1.0,1150,9048,1.0,0,2,7,1922,98033,2014,101,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-15,500000.0,3,1.5,1680,17409,1.0,0,3,7,1962,98033,2014,61,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-16,645000.0,4,2.25,2070,8720,1.0,0,5,8,1974,98033,2014,49,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-17,830000.0,6,3.0,2530,9000,1.0,0,3,6,1978,98033,2014,45,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-17,670000.0,4,2.25,2370,9636,1.0,0,3,8,1976,98033,2014,47,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-19,765000.0,4,2.5,3230,4290,2.0,0,3,9,2004,98033,2014,19,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-22,350000.0,3,1.75,1010,8580,1.0,0,3,7,1961,98033,2014,62,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-23,405000.0,3,1.5,1280,9600,1.0,0,4,7,1960,98033,2014,63,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-24,410000.0,3,1.75,1340,9975,1.0,0,4,7,1961,98033,2014,62,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-26,1135000.0,4,4.25,4590,17621,2.0,0,3,10,2003,98033,2014,20,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-29,1035000.0,4,2.5,3170,47502,2.0,0,3,10,1988,98033,2014,35,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-30,460000.0,3,1.75,1290,8580,1.0,0,4,7,1962,98033,2014,61,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-30,825000.0,4,2.5,3220,5262,2.0,0,3,9,2003,98033,2014,20,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-30,771000.0,4,2.5,2420,7200,2.0,0,3,9,1991,98033,2014,32,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-12-30,739000.0,3,2.5,2750,16000,2.0,0,4,9,1981,98033,2014,42,Kirkland,0.10949999999999999,"2,017",0.8176736,0.059000000000000004,22.4,"103,995","36,105",39.4
2014-05-02,459990.0,3,2.5,2680,5539,2.0,0,3,8,2013,98045,2014,10,North Bend,0.1264,252,0.6191657,0.035,28.9,"87,470","14,635",41.1
2014-05-02,452500.0,3,2.5,2430,88426,1.0,0,4,7,1985,98045,2014,38,North Bend,0.1264,252,0.6191657,0.035,28.9,"87,470","14,635",41.1
2014-05-02,275000.0,3,1.5,1180,10277,1.0,0,3,6,1983,98045,2014,40,North Bend,0.1264,252,0.6191657,0.035,28.9,"87,470","14,635",41.1
2014-05-06,280000.0,3,1.75,1630,11800,1.0,0,4,7,1971,98045,2014,52,North Bend,0.1264,252,0.6191657,0.035,28.9,"87,470","14,635",41.1
2014-05-08,545000.0,3,2.25,1780,191228,2.0,2,3,8,1988,98045,2014,35,North Bend,0.1264,252,0.6191657,0.035,28.9,"87,470","14,635",41.1
2014-05-09,251000.0,3,1.75,1220,7250,1.0,0,3,7,1962,98045,2014,61,North Bend,0.1264,252,0.6191657,0.035,28.9,"87,470","14,635",41.1
2014-05-15,280000.0,3,1.0,1330,20562,1.5,0,3,5,1959,98045,2014,64,North Bend,0.1264,252,0.6191657,0.035,28.9,"87,470","14,635",41.1
